Player ID,Player,Nationality,Team_Name,Position,Age,Season,Injury,Date of Injury,Date of return,Recovery Time(days),total_minutes_played,matches_played,total_yellow_cards,total_red_cards,Injury_Grouped,Injury_Grouped_Encoded,fatigue_level
293569,Josh Brownhill,-0.9702568256620882,1.401008290546072,-0.5099469315933883,-0.5541823639409188,2020/21,ankle injury,2021-01-28,2021-02-12,15,0.06863064399652333,-0.3908926788965917,-0.29540978978581106,-0.2288143809781378,Other,1,0.06885175624722951
293569,Josh Brownhill,-0.9702568256620882,1.401008290546072,-0.5099469315933883,0.035966802427953797,2021/22,coronavirus,2021-12-13,2022-01-06,24,0.6772904413174513,0.45142400499135843,0.3135888537726303,-0.2288143809781378,Other,1,0.6772093856776445
128229,Robbie Brady,-0.11723715608054756,1.401008290546072,0.8092208065053383,0.6261159687968264,2020/21,chest injury,2020-09-21,2020-10-02,11,-1.3281263448303968,-1.233209362784542,-0.5999091115650318,-0.2288143809781378,Other,1,-1.3279448254357937
128229,Robbie Brady,-0.11723715608054756,1.401008290546072,0.8092208065053383,0.6261159687968264,2020/21,hamstring injury,2020-11-24,2020-12-04,10,-1.3281263448303968,-1.233209362784542,-0.5999091115650318,-0.2288143809781378,Other,1,-1.3279448254357937
128229,Robbie Brady,-0.11723715608054756,1.401008290546072,0.8092208065053383,0.6261159687968264,2020/21,hamstring injury,2020-12-22,2020-12-28,6,-1.3281263448303968,-1.233209362784542,-0.5999091115650318,-0.2288143809781378,Other,1,-1.3279448254357937
128229,Robbie Brady,-0.11723715608054756,1.401008290546072,0.8092208065053383,0.9211905519812627,2020/21,calf injury,2021-02-01,2021-02-12,11,-1.3281263448303968,-1.233209362784542,-0.5999091115650318,-0.2288143809781378,Other,1,-1.3279448254357937
584769,Dwight McNeil,-0.9702568256620882,1.401008290546072,1.0730543541250837,-1.4394061134942278,2020/21,groin injury,2020-12-22,2021-01-11,20,0.7221497898637174,0.26424251968292506,-0.29540978978581106,-0.2288143809781378,Other,1,0.721996450420988
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,0.6261159687968264,2019/20,calf strain,2019-08-26,2019-09-27,32,-1.2363685864403073,-0.8588463921676751,-1.208907755123473,-0.2288143809781378,Other,1,-1.2365045682514677
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,0.9211905519812627,2019/20,hamstring strain,2019-10-13,2019-12-25,73,-1.2363685864403073,-0.8588463921676751,-1.208907755123473,-0.2288143809781378,Other,1,-1.2365045682514677
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,0.9211905519812627,2019/20,hamstring strain,2020-01-05,2020-07-04,181,-1.2363685864403073,-0.8588463921676751,-1.208907755123473,-0.2288143809781378,Other,1,-1.2365045682514677
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,0.9211905519812627,2020/21,knee injury,2020-09-18,2020-10-02,14,-1.5656769859958513,-1.7011630760556253,-1.208907755123473,-0.2288143809781378,Other,1,-1.565876106884806
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,1.216265135165699,2020/21,hamstring strain,2020-10-28,2020-11-05,8,-1.5656769859958513,-1.7011630760556253,-1.208907755123473,-0.2288143809781378,Other,1,-1.565876106884806
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,1.216265135165699,2020/21,hamstring strain,2020-11-29,2021-01-11,43,-1.5656769859958513,-1.7011630760556253,-1.208907755123473,-0.2288143809781378,Other,1,-1.565876106884806
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,1.216265135165699,2020/21,groin strain,2021-02-18,2021-03-04,14,-1.5656769859958513,-1.7011630760556253,-1.208907755123473,-0.2288143809781378,Other,1,-1.565876106884806
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,1.5113397183501354,2021/22,appendectomy and calf injury,2022-01-24,2022-08-21,209,0.3439039191667923,0.7321962329540085,0.009089531993409599,-0.2288143809781378,Other,1,0.344105591649028
89231,Jóhann Berg Gudmundsson,0.30927267871022274,1.401008290546072,1.8645549969843198,1.8064143015345715,2023/24,muscle injury,2023-09-23,2023-10-22,29,-1.2638959139573342,-1.4203908480929752,-0.5999091115650318,-0.2288143809781378,Other,1,-1.2640299517916473
101500,Matej Vydra,1.8020571004779187,1.401008290546072,-0.7737804792131336,0.3310413856123901,2019/20,hip injury,2019-11-03,2019-12-03,30,-1.8409502611661201,-1.6075723334014085,-1.208907755123473,-0.2288143809781378,Other,1,-1.841129942286604
101500,Matej Vydra,1.8020571004779187,1.401008290546072,-0.7737804792131336,0.6261159687968264,2020/21,hamstring injury,2021-02-10,2021-02-18,8,-1.1741772168648021,-0.48448342155080837,-1.208907755123473,-0.2288143809781378,Other,1,-1.1739892903805507
101500,Matej Vydra,1.8020571004779187,1.401008290546072,-0.7737804792131336,0.9211905519812627,2021/22,groin surgery and elbow injury,2022-02-03,2022-02-28,25,-0.34325973811010135,0.7321962329540085,-1.208907755123473,-0.2288143809781378,Other,1,-0.34309593300664804
214666,Connor Roberts,1.3755472656871486,1.401008290546072,1.336887901744829,0.035966802427953797,2021/22,infection,2021-12-08,2022-01-09,32,-2.1141844750388317,-2.6370705025977923,-1.208907755123473,-0.2288143809781378,Other,1,-2.114051118066353
234781,Maxwel Cornet,0.522527596105608,1.401008290546072,1.0730543541250837,-0.2591077807564825,2021/22,hamstring injury,2021-12-04,2021-12-31,27,-0.21785746831031214,0.07706103437449172,0.009089531993409599,-0.2288143809781378,Other,1,-0.21806537726481431
234781,Maxwel Cornet,0.522527596105608,1.401008290546072,1.0730543541250837,-0.2591077807564825,2021/22,knee problems,2022-04-22,2022-05-05,13,-0.21785746831031214,0.07706103437449172,0.009089531993409599,-0.2288143809781378,Other,1,-0.21806537726481431
403898,Jordan Beyer,1.5888021830825336,1.401008290546072,-1.037614026832879,-0.8492569471253552,2023/24,meniscus injury,2023-10-04,2023-10-30,26,-0.5288143161878381,-0.9524371348218919,0.9225874973310716,-0.2288143809781378,Other,1,-0.5287756389217593
392179,Hjalmar Ekdal,1.1622923482917633,1.401008290546072,-1.037614026832879,-0.8492569471253552,2023/24,knee injury,2023-08-30,2023-11-18,80,-1.9622744083707944,-2.356298274635142,-0.5999091115650318,-0.2288143809781378,Other,1,-1.9624282426331592
381963,Mike Trésor,1.1622923482917633,1.401008290546072,1.0730543541250837,-0.5541823639409188,2023/24,hamstring injury,2023-08-10,2023-09-17,38,0.11858764578668325,0.6386054902997919,-0.9044084333442525,-0.2288143809781378,Other,1,0.11877067215908108
745461,Luca Koleosho,2.015312017873304,1.401008290546072,1.8645549969843198,-2.0295552798631005,2023/24,knee injury,2023-12-06,2024-06-17,194,-1.070185090689367,-1.0460278774761085,-1.208907755123473,-0.2288143809781378,Other,1,-1.0699526712371592
467623,Lyle Foster,2.228566935268689,1.401008290546072,-0.7737804792131336,-0.8492569471253552,2023/24,depression,2023-11-09,2023-12-10,31,-0.5940642777096797,-0.8588463921676751,-1.208907755123473,4.370354676682432,Other,1,-0.5940901083391353
620598,Ameen Al-Dakhil,1.1622923482917633,1.401008290546072,-1.037614026832879,-1.4394061134942278,2023/24,muscle injury,2024-02-08,2024-09-23,228,-0.6226111358754853,-0.9524371348218919,-0.29540978978581106,-0.2288143809781378,Other,1,-0.6225485557281348
468249,Vitinho,-0.5437469908713178,1.401008290546072,1.336887901744829,-0.5541823639409188,2023/24,knee injury,2023-08-30,2023-09-25,26,-0.7816579170849741,-1.139618620130325,-0.9044084333442525,-0.2288143809781378,Other,1,-0.7816359419518858
130164,Jordan Pickford,-0.9702568256620882,-0.6582433833095804,0.2815537112658477,0.035966802427953797,2020/21,chest injury,2021-01-28,2021-02-18,21,0.8067708337123556,0.26424251968292506,-0.29540978978581106,-0.2288143809781378,Other,1,0.8069052606635766
130164,Jordan Pickford,-0.9702568256620882,-0.6582433833095804,0.2815537112658477,0.3310413856123901,2021/22,shoulder injury,2021-09-13,2021-09-27,14,0.9423684099999325,0.45142400499135843,-0.9044084333442525,-0.2288143809781378,Other,1,0.9421995187424268
130164,Jordan Pickford,-0.9702568256620882,-0.6582433833095804,0.2815537112658477,0.6261159687968264,2022/23,thigh problems,2022-09-09,2022-09-27,18,1.2655596256628039,0.7321962329540085,-0.29540978978581106,-0.2288143809781378,Other,1,1.2655061423584368
118534,Michael Keane,-0.9702568256620882,-0.6582433833095804,-1.037614026832879,0.3310413856123901,2019/20,neck injury,2020-01-17,2020-01-20,3,0.8261419160391523,0.45142400499135843,-0.5999091115650318,-0.2288143809781378,Other,1,0.8260330695643797
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,-0.2591077807564825,2019/20,knee injury,2019-10-20,2019-11-02,13,-0.22193559090542722,-0.48448342155080837,-0.9044084333442525,-0.2288143809781378,Other,1,-0.22179763266009284
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,-0.2591077807564825,2019/20,bruise,2019-12-06,2019-12-14,8,-0.22193559090542722,-0.48448342155080837,-0.9044084333442525,-0.2288143809781378,Other,1,-0.22179763266009284
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,-0.2591077807564825,2019/20,muscle injury,2020-06-02,2020-06-30,28,-0.22193559090542722,-0.48448342155080837,-0.9044084333442525,-0.2288143809781378,Other,1,-0.22179763266009284
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,-0.2591077807564825,2019/20,muscle injury,2020-07-13,2020-09-12,61,-0.22193559090542722,-0.48448342155080837,-0.9044084333442525,-0.2288143809781378,Other,1,-0.22179763266009284
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,0.035966802427953797,2020/21,calf injury,2021-02-18,2021-03-12,22,-0.08837707591540786,-0.3908926788965917,-0.29540978978581106,-0.2288143809781378,Other,1,-0.08836950227888223
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,0.3310413856123901,2021/22,thigh problems,2021-10-22,2021-11-30,39,-0.48701355958790843,-0.6716649068592417,-0.29540978978581106,-0.2288143809781378,Other,1,-0.48678776572487487
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,0.3310413856123901,2021/22,hamstring injury,2022-02-08,2022-04-11,62,-0.48701355958790843,-0.6716649068592417,-0.29540978978581106,-0.2288143809781378,Other,1,-0.48678776572487487
289446,Yerry Mina,-0.33049207347593273,-0.6582433833095804,-1.037614026832879,0.3310413856123901,2022/23,ankle injury,2022-08-06,2022-10-31,86,-1.5371301278300455,-1.8883445613640586,-0.29540978978581106,-0.2288143809781378,Other,1,-1.5369511275713967
348623,Mason Holgate,0.522527596105608,-0.6582433833095804,-1.037614026832879,-1.1443315303097914,2019/20,calf injury,2020-07-07,2020-07-15,8,-1.0090132517626407,-1.3268001054387586,-0.5999091115650318,-0.2288143809781378,Other,1,-1.008836989139472
348623,Mason Holgate,0.522527596105608,-0.6582433833095804,-1.037614026832879,-1.1443315303097914,2020/21,ankle injury,2020-09-18,2020-11-06,49,-0.4289003126075183,-0.7652556495134585,0.3135888537726303,-0.2288143809781378,Other,1,-0.4289378070980561
348623,Mason Holgate,0.522527596105608,-0.6582433833095804,-1.037614026832879,-0.5541823639409188,2022/23,knee injury,2022-08-27,2022-10-16,50,0.028868948694151145,-0.48448342155080837,0.9225874973310716,-0.2288143809781378,Other,1,0.028730010747984383
126664,Lucas Digne,-0.757001908266703,-0.6582433833095804,0.545387258885593,0.035966802427953797,2019/20,calf injury,2020-02-09,2020-03-07,27,1.0881612927752973,0.7321962329540085,0.3135888537726303,4.370354676682432,Other,1,1.0882240110827026
126664,Lucas Digne,-0.757001908266703,-0.6582433833095804,0.545387258885593,0.3310413856123901,2020/21,ankle injury,2020-11-26,2021-01-11,46,0.12164623773301957,-0.3908926788965917,0.3135888537726303,4.370354676682432,Other,1,0.12156986370554014
68390,Séamus Coleman,-0.11723715608054756,-0.6582433833095804,1.336887901744829,1.216265135165699,2019/20,hamstring injury,2019-11-24,2019-12-14,20,0.0462009697233903,-0.297301936242375,0.3135888537726303,-0.2288143809781378,Other,1,0.04599169195114821
68390,Séamus Coleman,-0.11723715608054756,-0.6582433833095804,1.336887901744829,1.216265135165699,2019/20,hamstring strain,2020-03-02,2020-06-14,104,0.0462009697233903,-0.297301936242375,0.3135888537726303,-0.2288143809781378,Other,1,0.04599169195114821
68390,Séamus Coleman,-0.11723715608054756,-0.6582433833095804,1.336887901744829,1.5113397183501354,2020/21,muscle injury,2020-10-17,2020-12-18,62,-0.6093572374413613,-0.48448342155080837,-1.208907755123473,-0.2288143809781378,Other,1,-0.6094856618446596
68390,Séamus Coleman,-0.11723715608054756,-0.6582433833095804,1.336887901744829,1.5113397183501354,2021/22,hamstring injury,2021-09-17,2021-10-15,28,0.5896108055224768,0.45142400499135843,-0.5999091115650318,-0.2288143809781378,Other,1,0.5895013838885972
68390,Séamus Coleman,-0.11723715608054756,-0.6582433833095804,1.336887901744829,2.101488884719008,2022/23,knee injury,2023-05-01,2023-11-23,206,0.3469625111131286,0.07706103437449172,-0.5999091115650318,-0.2288143809781378,Other,1,0.34690478319548673
221025,André Gomes,1.1622923482917633,-0.6582433833095804,-0.5099469315933883,0.035966802427953797,2019/20,bruised ribs,2019-09-02,2019-10-04,32,-0.3921972092514825,-0.3908926788965917,1.2270868191102924,-0.2288143809781378,Other,1,-0.39208178506967983
221025,André Gomes,1.1622923482917633,-0.6582433833095804,-0.5099469315933883,0.035966802427953797,2019/20,ankle injury,2019-11-04,2020-02-21,109,-0.3921972092514825,-0.3908926788965917,1.2270868191102924,-0.2288143809781378,Other,1,-0.39208178506967983
221025,André Gomes,1.1622923482917633,-0.6582433833095804,-0.5099469315933883,0.3310413856123901,2020/21,bruise,2020-09-27,2020-10-16,19,-0.7051931184265661,-0.7652556495134585,0.3135888537726303,-0.2288143809781378,Other,1,-0.7051247063486741
221025,André Gomes,1.1622923482917633,-0.6582433833095804,-0.5099469315933883,0.6261159687968264,2021/22,calf injury,2021-09-21,2021-12-05,75,-0.5063846419147051,-0.20371119358815834,-0.29540978978581106,-0.2288143809781378,Other,1,-0.5063821065500876
221025,André Gomes,1.1622923482917633,-0.6582433833095804,-0.5099469315933883,0.9211905519812627,2023/24,fitness,2023-08-13,2023-12-03,112,-0.9478414128359143,-0.9524371348218919,0.6180881755518509,-0.2288143809781378,Other,1,-0.9477213070417845
90466,Gylfi Sigurdsson,0.30927267871022274,-0.6582433833095804,-1.3014475744526244,1.216265135165699,2019/20,knock,2019-12-08,2019-12-20,12,1.0310675764436859,0.9193777182624419,-0.5999091115650318,-0.2288143809781378,Other,1,1.0308405843802937
